"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
100,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","西翠町","広島","30分?60分",14000000,"","","125",,"長方形","13.8","90","昭和25年","木造","住宅","その他","東","道路",2.0,"近隣商業地域",80,300,"2021年第１四半期","",""
101,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","仁保","広島","30分?60分",59000000,"","","150",,"不整形","7.0","","","","","住宅","東","区画街路",5.0,"工業地域",60,200,"2021年第１四半期","",""
102,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","仁保","広島","30分?60分",35000000,"","","160",,"ほぼ台形","24.0","105","令和2年","木造","住宅","住宅","北西","市道",6.2,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
103,"宅地(土地と建物)","商業地","34103","広島県","広島市南区","仁保","広島","30分?60分",51000000,"","","310",,"ほぼ長方形","14.0","155","平成3年","木造","住宅","事務所","東","県道",25.0,"準住居地域",60,200,"2021年第１四半期","",""
104,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","仁保","広島","30分?60分",36000000,"","","155",,"ほぼ長方形","9.0","110","令和3年","木造","住宅","住宅","北東","道路",4.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
105,"中古マンション等","","34103","広島県","広島市南区","仁保","広島","30分?60分",23000000,"","３ＬＤＫ","70",,"","","","","","","住宅","","",,"準住居地域",,,"2021年第１四半期","改装済",""
106,"宅地(土地)","住宅地","34103","広島県","広島市南区","比治山本町","広島","23",26000000,"1300000","","65",380000,"ほぼ長方形","4.8","","","","","","南西","市道",10.0,"第２種住居地域",60,300,"2021年第１四半期","",""
107,"宅地(土地)","住宅地","34103","広島県","広島市南区","比治山本町","広島","24",33000000,"950000","","115",290000,"ほぼ長方形","9.6","","","","","住宅","南西","市道",6.0,"第２種住居地域",60,300,"2021年第１四半期","",""
108,"中古マンション等","","34103","広島県","広島市南区","松原町","広島","2",54000000,"","３ＬＤＫ","85",,"","","","平成29年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2021年第１四半期","未改装",""
109,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","翠","広島","30分?60分",52000000,"","","110",,"ほぼ長方形","6.5","115","令和3年","木造","住宅","","北","市道",3.5,"第１種住居地域",60,200,"2021年第１四半期","",""
110,"宅地(土地と建物)","住宅地","34103","広島県","広島市南区","南大河町","広島","1H?1H30",37000000,"","","110",,"ほぼ台形","14.0","115","令和3年","木造","住宅","住宅","南西","市道",6.5,"第１種住居地域",60,200,"2021年第１四半期","",""
111,"宅地(土地)","住宅地","34103","広島県","広島市南区","皆実町","広島","30分?60分",43000000,"1100000","","125",340000,"ほぼ台形","9.0","","","","","その他","南","市道",5.8,"第１種住居地域",60,200,"2021年第１四半期","",""
112,"宅地(土地と建物)","商業地","34103","広島県","広島市南区","皆実町","広島","30分?60分",20000000,"","","65",,"ほぼ長方形","4.0","110","昭和54年","鉄骨造","住宅、店舗","その他","南東","市道",4.1,"第１種住居地域",60,200,"2021年第１四半期","",""
